x,y,path
65.727,29.5643,925
66.8885,27.9361,925
66.9149,25.9363,925
66.3875,24.007,925
64.5945,23.121,925
62.6216,23.4492,925
64,22,925
61.7783,20.4685,925
60.151,21.6312,925
58.4545,22.6904,925
59.1672,20.8217,925
59.0432,18.8256,925
57.5014,20.0995,925
58.1943,18.2234,925
57.1645,19.9379,925
55.2824,19.2615,925
54.6595,21.162,925
53.475,19.5505,925
51.9059,18.3104,925
51.6137,20.289,925
51.5972,22.2889,925
50.9996,24.1975,925
49.1571,24.9754,925
47.3752,25.8835,925
45.7446,27.0417,925
46.3807,28.9379,925
45.148,30.5128,925
43.6429,31.8298,925
42.8873,33.6816,925
41.1148,32.7553,925
39.744,34.2116,925
37.7765,34.5711,925
36.6879,36.2488,925
36.996,38.2249,925
35.1559,39.0085,925
33.7328,40.4137,925
31.7561,40.1093,925
29.9535,40.9758,925
30.23,38.995,925
29.9431,37.0157,925
30.1286,35.0243,925
30.0099,33.0278,925
28.0724,33.5239,925
28.0923,35.5238,925
26.1958,36.1587,925
26.0375,34.165,925
24.3831,33.0411,925
23.0615,31.54,925
23.1382,29.5414,925
23.7005,27.6221,925
21.7685,28.1389,925
19.9424,28.9547,925
18.0006,29.4336,925
16.1118,28.7759,925
14.1142,28.6791,925
12.8613,27.1201,925
10.9296,26.6021,925
9.97917,24.8424,925
10.0019,22.8425,925
8.03141,22.4999,925
6.3001,21.4986,925
4.90335,20.0672,925
4.0225,18.2716,925
4.94863,16.4989,925
2.99926,16.0518,925
3.95235,14.2935,925
2.15761,13.4109,925
2.66634,11.4767,925
2.09181,9.56098,925
1.93345,7.56726,925
3.44312,6.25543,925
5,5,925
7,73,926
9.36344,71.5237,926
8.44589,69.7465,926
10.441,69.6068,926
11.8119,68.1506,926
10.7568,66.4515,926
12.5804,65.6304,926
12.0506,63.7018,926
11,62,926
10.4773,59.2159,926
11.0256,57.2925,926
12.881,56.5458,926
11.8723,54.8187,926
10.2621,53.6325,926
9.32482,51.8657,926
10.533,50.2719,926
9.74392,48.4341,926
10.9792,46.8612,926
10.7267,44.8772,926
9.3601,43.4169,926
11.2473,42.7549,926
10.2481,41.0223,926
11.3903,39.3806,926
12.9759,38.1615,926
13.4558,36.22,926
11.9421,34.9128,926
10.3875,33.6545,926
8.7258,32.5416,926
10,31,926
11.9361,28.8933,926
12.8613,27.1201,926
10.9296,26.6021,926
9.97917,24.8424,926
10.0019,22.8425,926
8.03141,22.4999,926
6.3001,21.4986,926
4.90335,20.0672,926
4.0225,18.2716,926
4.94863,16.4989,926
2.99926,16.0518,926
3.95235,14.2935,926
2.15761,13.4109,926
2.66634,11.4767,926
2.09181,9.56098,926
1.93345,7.56726,926
3.44312,6.25543,926
5,5,926
75.6912,17.0502,927
74.1998,18.3827,927
72.3382,17.6517,927
70.5156,18.4754,927
68.5465,18.8252,927
67.7442,20.6572,927
65.9433,21.5271,927
64,22,927
61.7783,20.4685,927
60.151,21.6312,927
58.4545,22.6904,927
59.1672,20.8217,927
59.0432,18.8256,927
57.5014,20.0995,927
58.1943,18.2234,927
57.1645,19.9379,927
55.2824,19.2615,927
54.6595,21.162,927
53.475,19.5505,927
51.9059,18.3104,927
51.6137,20.289,927
51.5972,22.2889,927
50.9996,24.1975,927
49.1571,24.9754,927
47.3752,25.8835,927
45.7446,27.0417,927
46.3807,28.9379,927
45.148,30.5128,927
43.6429,31.8298,927
42.8873,33.6816,927
41.1148,32.7553,927
39.744,34.2116,927
37.7765,34.5711,927
36.6879,36.2488,927
36.996,38.2249,927
35.1559,39.0085,927
33.7328,40.4137,927
31.7561,40.1093,927
29.9535,40.9758,927
30.23,38.995,927
29.9431,37.0157,927
30.1286,35.0243,927
30.0099,33.0278,927
28.0724,33.5239,927
28.0923,35.5238,927
26.1958,36.1587,927
26.0375,34.165,927
24.3831,33.0411,927
23.0615,31.54,927
23.1382,29.5414,927
23.7005,27.6221,927
21.7685,28.1389,927
19.9424,28.9547,927
18.0006,29.4336,927
16.1118,28.7759,927
14.1142,28.6791,927
12.8613,27.1201,927
10.9296,26.6021,927
9.97917,24.8424,927
10.0019,22.8425,927
8.03141,22.4999,927
6.3001,21.4986,927
4.90335,20.0672,927
4.0225,18.2716,927
4.94863,16.4989,927
2.99926,16.0518,927
3.95235,14.2935,927
2.15761,13.4109,927
2.66634,11.4767,927
2.09181,9.56098,927
1.93345,7.56726,927
3.44312,6.25543,927
5,5,927
45.9266,13.3858,928
47.8664,12.8985,928
49.8031,13.3977,928
51,15,928
51.078,16.8295,928
50.3896,18.7073,928
51.6137,20.289,928
51.5972,22.2889,928
50.9996,24.1975,928
49.1571,24.9754,928
47.3752,25.8835,928
45.7446,27.0417,928
46.3807,28.9379,928
45.148,30.5128,928
43.6429,31.8298,928
42.8873,33.6816,928
41.1148,32.7553,928
39.744,34.2116,928
37.7765,34.5711,928
36.6879,36.2488,928
36.996,38.2249,928
35.1559,39.0085,928
33.7328,40.4137,928
31.7561,40.1093,928
29.9535,40.9758,928
30.23,38.995,928
29.9431,37.0157,928
30.1286,35.0243,928
30.0099,33.0278,928
28.0724,33.5239,928
28.0923,35.5238,928
26.1958,36.1587,928
26.0375,34.165,928
24.3831,33.0411,928
23.0615,31.54,928
23.1382,29.5414,928
23.7005,27.6221,928
21.7685,28.1389,928
19.9424,28.9547,928
18.0006,29.4336,928
16.1118,28.7759,928
14.1142,28.6791,928
12.8613,27.1201,928
10.9296,26.6021,928
9.97917,24.8424,928
10.0019,22.8425,928
8.03141,22.4999,928
6.3001,21.4986,928
4.90335,20.0672,928
4.0225,18.2716,928
4.94863,16.4989,928
2.99926,16.0518,928
3.95235,14.2935,928
2.15761,13.4109,928
2.66634,11.4767,928
2.09181,9.56098,928
1.93345,7.56726,928
3.44312,6.25543,928
5,5,928
77.2724,18.2748,929
75.6912,17.0502,929
74.1998,18.3827,929
72.3382,17.6517,929
70.5156,18.4754,929
68.5465,18.8252,929
67.7442,20.6572,929
65.9433,21.5271,929
64,22,929
61.7783,20.4685,929
60.151,21.6312,929
58.4545,22.6904,929
59.1672,20.8217,929
59.0432,18.8256,929
57.5014,20.0995,929
58.1943,18.2234,929
57.1645,19.9379,929
55.2824,19.2615,929
54.6595,21.162,929
53.475,19.5505,929
51.9059,18.3104,929
51.6137,20.289,929
51.5972,22.2889,929
50.9996,24.1975,929
49.1571,24.9754,929
47.3752,25.8835,929
45.7446,27.0417,929
46.3807,28.9379,929
45.148,30.5128,929
43.6429,31.8298,929
42.8873,33.6816,929
41.1148,32.7553,929
39.744,34.2116,929
37.7765,34.5711,929
36.6879,36.2488,929
36.996,38.2249,929
35.1559,39.0085,929
33.7328,40.4137,929
31.7561,40.1093,929
29.9535,40.9758,929
30.23,38.995,929
29.9431,37.0157,929
30.1286,35.0243,929
30.0099,33.0278,929
28.0724,33.5239,929
28.0923,35.5238,929
26.1958,36.1587,929
26.0375,34.165,929
24.3831,33.0411,929
23.0615,31.54,929
23.1382,29.5414,929
23.7005,27.6221,929
21.7685,28.1389,929
19.9424,28.9547,929
18.0006,29.4336,929
16.1118,28.7759,929
14.1142,28.6791,929
12.8613,27.1201,929
10.9296,26.6021,929
9.97917,24.8424,929
10.0019,22.8425,929
8.03141,22.4999,929
6.3001,21.4986,929
4.90335,20.0672,929
4.0225,18.2716,929
4.94863,16.4989,929
2.99926,16.0518,929
3.95235,14.2935,929
2.15761,13.4109,929
2.66634,11.4767,929
2.09181,9.56098,929
1.93345,7.56726,929
3.44312,6.25543,929
5,5,929
79,39,930
78,37,930
75.952,38.7589,930
75,37,930
74.1655,35.7011,930
73.1962,33.9517,930
72.7868,31.994,930
70.7869,32.015,930
68.9486,32.8029,930
67.3083,31.6585,930
67.7222,29.7018,930
65.727,29.5643,930
66.8885,27.9361,930
66.9149,25.9363,930
66.3875,24.007,930
64.5945,23.121,930
62.6216,23.4492,930
64,22,930
61.7783,20.4685,930
60.151,21.6312,930
58.4545,22.6904,930
59.1672,20.8217,930
59.0432,18.8256,930
57.5014,20.0995,930
58.1943,18.2234,930
57.1645,19.9379,930
55.2824,19.2615,930
54.6595,21.162,930
53.475,19.5505,930
51.9059,18.3104,930
51.6137,20.289,930
51.5972,22.2889,930
50.9996,24.1975,930
49.1571,24.9754,930
47.3752,25.8835,930
45.7446,27.0417,930
46.3807,28.9379,930
45.148,30.5128,930
43.6429,31.8298,930
42.8873,33.6816,930
41.1148,32.7553,930
39.744,34.2116,930
37.7765,34.5711,930
36.6879,36.2488,930
36.996,38.2249,930
35.1559,39.0085,930
33.7328,40.4137,930
31.7561,40.1093,930
29.9535,40.9758,930
30.23,38.995,930
29.9431,37.0157,930
30.1286,35.0243,930
30.0099,33.0278,930
28.0724,33.5239,930
28.0923,35.5238,930
26.1958,36.1587,930
26.0375,34.165,930
24.3831,33.0411,930
23.0615,31.54,930
23.1382,29.5414,930
23.7005,27.6221,930
21.7685,28.1389,930
19.9424,28.9547,930
18.0006,29.4336,930
16.1118,28.7759,930
14.1142,28.6791,930
12.8613,27.1201,930
10.9296,26.6021,930
9.97917,24.8424,930
10.0019,22.8425,930
8.03141,22.4999,930
6.3001,21.4986,930
4.90335,20.0672,930
4.0225,18.2716,930
4.94863,16.4989,930
2.99926,16.0518,930
3.95235,14.2935,930
2.15761,13.4109,930
2.66634,11.4767,930
2.09181,9.56098,930
1.93345,7.56726,930
3.44312,6.25543,930
5,5,930
71.2293,88.6482,931
71.5625,86.6761,931
71.4078,84.6821,931
69.621,85.5806,931
68.4991,87.2363,931
66.6728,88.0515,931
65.007,86.9446,931
64.27,88.8039,931
63.4647,86.9732,931
63.9202,85.0257,931
61.9223,85.1181,931
59.941,85.3909,931
58.2231,84.3667,931
56.7081,83.0611,931
57.051,81.0907,931
55.1469,80.4786,931
54.5004,78.586,931
52.5008,78.5457,931
51.7899,76.6763,931
49.8696,77.235,931
47.871,77.3108,931
46.0561,76.4704,931
48,76,931
48.8158,75.1509,931
49.6643,73.3399,931
49.8716,71.3506,931
50.0205,69.3562,931
51.5104,68.022,931
49.5267,67.7675,931
47.6681,67.0287,931
47.7093,65.0291,931
48.5506,63.2146,931
47.7657,61.3751,931
46.0743,60.3078,931
44.2702,61.1712,931
43.931,59.2001,931
43.5559,57.2356,931
41.8343,56.2178,931
43.2794,54.8352,931
42.5222,52.984,931
42.2905,50.9975,931
42.2039,48.9994,931
43.205,47.268,931
41.3109,46.6257,931
40.342,44.8761,931
40.1611,42.8843,931
38.2987,43.6132,931
38.5445,41.6284,931
39.7241,40.0133,931
38.9947,38.1511,931
36.996,38.2249,931
35.1559,39.0085,931
33.7328,40.4137,931
31.7561,40.1093,931
29.9535,40.9758,931
30.23,38.995,931
29.9431,37.0157,931
30.1286,35.0243,931
30.0099,33.0278,931
28.0724,33.5239,931
28.0923,35.5238,931
26.1958,36.1587,931
26.0375,34.165,931
24.3831,33.0411,931
23.0615,31.54,931
23.1382,29.5414,931
23.7005,27.6221,931
21.7685,28.1389,931
19.9424,28.9547,931
18.0006,29.4336,931
16.1118,28.7759,931
14.1142,28.6791,931
12.8613,27.1201,931
10.9296,26.6021,931
9.97917,24.8424,931
10.0019,22.8425,931
8.03141,22.4999,931
6.3001,21.4986,931
4.90335,20.0672,931
4.0225,18.2716,931
4.94863,16.4989,931
2.99926,16.0518,931
3.95235,14.2935,931
2.15761,13.4109,931
2.66634,11.4767,931
2.09181,9.56098,931
1.93345,7.56726,931
3.44312,6.25543,931
5,5,931
61.494,87.3145,932
63.4647,86.9732,932
63.9202,85.0257,932
61.9223,85.1181,932
59.941,85.3909,932
58.2231,84.3667,932
56.7081,83.0611,932
57.051,81.0907,932
55.1469,80.4786,932
54.5004,78.586,932
52.5008,78.5457,932
51.7899,76.6763,932
49.8696,77.235,932
47.871,77.3108,932
46.0561,76.4704,932
48,76,932
48.8158,75.1509,932
49.6643,73.3399,932
49.8716,71.3506,932
50.0205,69.3562,932
51.5104,68.022,932
49.5267,67.7675,932
47.6681,67.0287,932
47.7093,65.0291,932
48.5506,63.2146,932
47.7657,61.3751,932
46.0743,60.3078,932
44.2702,61.1712,932
43.931,59.2001,932
43.5559,57.2356,932
41.8343,56.2178,932
43.2794,54.8352,932
42.5222,52.984,932
42.2905,50.9975,932
42.2039,48.9994,932
43.205,47.268,932
41.3109,46.6257,932
40.342,44.8761,932
40.1611,42.8843,932
38.2987,43.6132,932
38.5445,41.6284,932
39.7241,40.0133,932
38.9947,38.1511,932
36.996,38.2249,932
35.1559,39.0085,932
33.7328,40.4137,932
31.7561,40.1093,932
29.9535,40.9758,932
30.23,38.995,932
29.9431,37.0157,932
30.1286,35.0243,932
30.0099,33.0278,932
28.0724,33.5239,932
28.0923,35.5238,932
26.1958,36.1587,932
26.0375,34.165,932
24.3831,33.0411,932
23.0615,31.54,932
23.1382,29.5414,932
23.7005,27.6221,932
21.7685,28.1389,932
19.9424,28.9547,932
18.0006,29.4336,932
16.1118,28.7759,932
14.1142,28.6791,932
12.8613,27.1201,932
10.9296,26.6021,932
9.97917,24.8424,932
10.0019,22.8425,932
8.03141,22.4999,932
6.3001,21.4986,932
4.90335,20.0672,932
4.0225,18.2716,932
4.94863,16.4989,932
2.99926,16.0518,932
3.95235,14.2935,932
2.15761,13.4109,932
2.66634,11.4767,932
2.09181,9.56098,932
1.93345,7.56726,932
3.44312,6.25543,932
5,5,932
10.441,69.6068,933
11.8119,68.1506,933
10.7568,66.4515,933
12.5804,65.6304,933
12.0506,63.7018,933
11,62,933
10.4773,59.2159,933
11.0256,57.2925,933
12.881,56.5458,933
11.8723,54.8187,933
10.2621,53.6325,933
9.32482,51.8657,933
10.533,50.2719,933
9.74392,48.4341,933
10.9792,46.8612,933
10.7267,44.8772,933
9.3601,43.4169,933
11.2473,42.7549,933
10.2481,41.0223,933
11.3903,39.3806,933
12.9759,38.1615,933
13.4558,36.22,933
11.9421,34.9128,933
10.3875,33.6545,933
8.7258,32.5416,933
10,31,933
11.9361,28.8933,933
12.8613,27.1201,933
10.9296,26.6021,933
9.97917,24.8424,933
10.0019,22.8425,933
8.03141,22.4999,933
6.3001,21.4986,933
4.90335,20.0672,933
4.0225,18.2716,933
4.94863,16.4989,933
2.99926,16.0518,933
3.95235,14.2935,933
2.15761,13.4109,933
2.66634,11.4767,933
2.09181,9.56098,933
1.93345,7.56726,933
3.44312,6.25543,933
5,5,933
59.4871,63.2957,934
60.4466,65.0505,934
60,67,934
59.2782,68.4858,934
60.1158,70.302,934
58.1921,69.7547,934
57.6086,67.8417,934
55.6109,67.9378,934
53.8302,68.8484,934
52.1414,69.9198,934
51.5104,68.022,934
49.5267,67.7675,934
47.6681,67.0287,934
47.7093,65.0291,934
48.5506,63.2146,934
47.7657,61.3751,934
46.0743,60.3078,934
44.2702,61.1712,934
43.931,59.2001,934
43.5559,57.2356,934
41.8343,56.2178,934
43.2794,54.8352,934
42.5222,52.984,934
42.2905,50.9975,934
42.2039,48.9994,934
43.205,47.268,934
41.3109,46.6257,934
40.342,44.8761,934
40.1611,42.8843,934
38.2987,43.6132,934
38.5445,41.6284,934
39.7241,40.0133,934
38.9947,38.1511,934
36.996,38.2249,934
35.1559,39.0085,934
33.7328,40.4137,934
31.7561,40.1093,934
29.9535,40.9758,934
30.23,38.995,934
29.9431,37.0157,934
30.1286,35.0243,934
30.0099,33.0278,934
28.0724,33.5239,934
28.0923,35.5238,934
26.1958,36.1587,934
26.0375,34.165,934
24.3831,33.0411,934
23.0615,31.54,934
23.1382,29.5414,934
23.7005,27.6221,934
21.7685,28.1389,934
19.9424,28.9547,934
18.0006,29.4336,934
16.1118,28.7759,934
14.1142,28.6791,934
12.8613,27.1201,934
10.9296,26.6021,934
9.97917,24.8424,934
10.0019,22.8425,934
8.03141,22.4999,934
6.3001,21.4986,934
4.90335,20.0672,934
4.0225,18.2716,934
4.94863,16.4989,934
2.99926,16.0518,934
3.95235,14.2935,934
2.15761,13.4109,934
2.66634,11.4767,934
2.09181,9.56098,934
1.93345,7.56726,934
3.44312,6.25543,934
5,5,934
53.2617,25.9167,935
52.5485,24.0482,935
51.5972,22.2889,935
50.9996,24.1975,935
49.1571,24.9754,935
47.3752,25.8835,935
45.7446,27.0417,935
46.3807,28.9379,935
45.148,30.5128,935
43.6429,31.8298,935
42.8873,33.6816,935
41.1148,32.7553,935
39.744,34.2116,935
37.7765,34.5711,935
36.6879,36.2488,935
36.996,38.2249,935
35.1559,39.0085,935
33.7328,40.4137,935
31.7561,40.1093,935
29.9535,40.9758,935
30.23,38.995,935
29.9431,37.0157,935
30.1286,35.0243,935
30.0099,33.0278,935
28.0724,33.5239,935
28.0923,35.5238,935
26.1958,36.1587,935
26.0375,34.165,935
24.3831,33.0411,935
23.0615,31.54,935
23.1382,29.5414,935
23.7005,27.6221,935
21.7685,28.1389,935
19.9424,28.9547,935
18.0006,29.4336,935
16.1118,28.7759,935
14.1142,28.6791,935
12.8613,27.1201,935
10.9296,26.6021,935
9.97917,24.8424,935
10.0019,22.8425,935
8.03141,22.4999,935
6.3001,21.4986,935
4.90335,20.0672,935
4.0225,18.2716,935
4.94863,16.4989,935
2.99926,16.0518,935
3.95235,14.2935,935
2.15761,13.4109,935
2.66634,11.4767,935
2.09181,9.56098,935
1.93345,7.56726,935
3.44312,6.25543,935
5,5,935
31.777,81.7891,936
32.4961,79.9228,936
32.639,77.9279,936
32.8832,75.9429,936
34.835,75.5061,936
36.7739,75.0158,936
38.7151,75.4974,936
40.6986,75.7535,936
41.9401,77.3216,936
43.6876,76.3488,936
44.7892,78.018,936
46.0561,76.4704,936
48,76,936
48.8158,75.1509,936
49.6643,73.3399,936
49.8716,71.3506,936
50.0205,69.3562,936
51.5104,68.022,936
49.5267,67.7675,936
47.6681,67.0287,936
47.7093,65.0291,936
48.5506,63.2146,936
47.7657,61.3751,936
46.0743,60.3078,936
44.2702,61.1712,936
43.931,59.2001,936
43.5559,57.2356,936
41.8343,56.2178,936
43.2794,54.8352,936
42.5222,52.984,936
42.2905,50.9975,936
42.2039,48.9994,936
43.205,47.268,936
41.3109,46.6257,936
40.342,44.8761,936
40.1611,42.8843,936
38.2987,43.6132,936
38.5445,41.6284,936
39.7241,40.0133,936
38.9947,38.1511,936
36.996,38.2249,936
35.1559,39.0085,936
33.7328,40.4137,936
31.7561,40.1093,936
29.9535,40.9758,936
30.23,38.995,936
29.9431,37.0157,936
30.1286,35.0243,936
30.0099,33.0278,936
28.0724,33.5239,936
28.0923,35.5238,936
26.1958,36.1587,936
26.0375,34.165,936
24.3831,33.0411,936
23.0615,31.54,936
23.1382,29.5414,936
23.7005,27.6221,936
21.7685,28.1389,936
19.9424,28.9547,936
18.0006,29.4336,936
16.1118,28.7759,936
14.1142,28.6791,936
12.8613,27.1201,936
10.9296,26.6021,936
9.97917,24.8424,936
10.0019,22.8425,936
8.03141,22.4999,936
6.3001,21.4986,936
4.90335,20.0672,936
4.0225,18.2716,936
4.94863,16.4989,936
2.99926,16.0518,936
3.95235,14.2935,936
2.15761,13.4109,936
2.66634,11.4767,936
2.09181,9.56098,936
1.93345,7.56726,936
3.44312,6.25543,936
5,5,936
75.4391,80.429,937
73.4483,80.6208,937
72,82,937
71.4078,84.6821,937
69.621,85.5806,937
68.4991,87.2363,937
66.6728,88.0515,937
65.007,86.9446,937
64.27,88.8039,937
63.4647,86.9732,937
63.9202,85.0257,937
61.9223,85.1181,937
59.941,85.3909,937
58.2231,84.3667,937
56.7081,83.0611,937
57.051,81.0907,937
55.1469,80.4786,937
54.5004,78.586,937
52.5008,78.5457,937
51.7899,76.6763,937
49.8696,77.235,937
47.871,77.3108,937
46.0561,76.4704,937
48,76,937
48.8158,75.1509,937
49.6643,73.3399,937
49.8716,71.3506,937
50.0205,69.3562,937
51.5104,68.022,937
49.5267,67.7675,937
47.6681,67.0287,937
47.7093,65.0291,937
48.5506,63.2146,937
47.7657,61.3751,937
46.0743,60.3078,937
44.2702,61.1712,937
43.931,59.2001,937
43.5559,57.2356,937
41.8343,56.2178,937
43.2794,54.8352,937
42.5222,52.984,937
42.2905,50.9975,937
42.2039,48.9994,937
43.205,47.268,937
41.3109,46.6257,937
40.342,44.8761,937
40.1611,42.8843,937
38.2987,43.6132,937
38.5445,41.6284,937
39.7241,40.0133,937
38.9947,38.1511,937
36.996,38.2249,937
35.1559,39.0085,937
33.7328,40.4137,937
31.7561,40.1093,937
29.9535,40.9758,937
30.23,38.995,937
29.9431,37.0157,937
30.1286,35.0243,937
30.0099,33.0278,937
28.0724,33.5239,937
28.0923,35.5238,937
26.1958,36.1587,937
26.0375,34.165,937
24.3831,33.0411,937
23.0615,31.54,937
23.1382,29.5414,937
23.7005,27.6221,937
21.7685,28.1389,937
19.9424,28.9547,937
18.0006,29.4336,937
16.1118,28.7759,937
14.1142,28.6791,937
12.8613,27.1201,937
10.9296,26.6021,937
9.97917,24.8424,937
10.0019,22.8425,937
8.03141,22.4999,937
6.3001,21.4986,937
4.90335,20.0672,937
4.0225,18.2716,937
4.94863,16.4989,937
2.99926,16.0518,937
3.95235,14.2935,937
2.15761,13.4109,937
2.66634,11.4767,937
2.09181,9.56098,937
1.93345,7.56726,937
3.44312,6.25543,937
5,5,937
33.9344,79.4517,938
32.639,77.9279,938
32.8832,75.9429,938
34.835,75.5061,938
36.7739,75.0158,938
38.7151,75.4974,938
40.6986,75.7535,938
41.9401,77.3216,938
43.6876,76.3488,938
44.7892,78.018,938
46.0561,76.4704,938
48,76,938
48.8158,75.1509,938
49.6643,73.3399,938
49.8716,71.3506,938
50.0205,69.3562,938
51.5104,68.022,938
49.5267,67.7675,938
47.6681,67.0287,938
47.7093,65.0291,938
48.5506,63.2146,938
47.7657,61.3751,938
46.0743,60.3078,938
44.2702,61.1712,938
43.931,59.2001,938
43.5559,57.2356,938
41.8343,56.2178,938
43.2794,54.8352,938
42.5222,52.984,938
42.2905,50.9975,938
42.2039,48.9994,938
43.205,47.268,938
41.3109,46.6257,938
40.342,44.8761,938
40.1611,42.8843,938
38.2987,43.6132,938
38.5445,41.6284,938
39.7241,40.0133,938
38.9947,38.1511,938
36.996,38.2249,938
35.1559,39.0085,938
33.7328,40.4137,938
31.7561,40.1093,938
29.9535,40.9758,938
30.23,38.995,938
29.9431,37.0157,938
30.1286,35.0243,938
30.0099,33.0278,938
28.0724,33.5239,938
28.0923,35.5238,938
26.1958,36.1587,938
26.0375,34.165,938
24.3831,33.0411,938
23.0615,31.54,938
23.1382,29.5414,938
23.7005,27.6221,938
21.7685,28.1389,938
19.9424,28.9547,938
18.0006,29.4336,938
16.1118,28.7759,938
14.1142,28.6791,938
12.8613,27.1201,938
10.9296,26.6021,938
9.97917,24.8424,938
10.0019,22.8425,938
8.03141,22.4999,938
6.3001,21.4986,938
4.90335,20.0672,938
4.0225,18.2716,938
4.94863,16.4989,938
2.99926,16.0518,938
3.95235,14.2935,938
2.15761,13.4109,938
2.66634,11.4767,938
2.09181,9.56098,938
1.93345,7.56726,938
3.44312,6.25543,938
5,5,938
10.8427,84.8221,939
9.48899,83.3498,939
10.2793,81.5125,939
9.43822,79.698,939
11.342,79.085,939
9.76659,77.8528,939
10.9469,76.2382,939
12.8705,75.6906,939
10.8716,75.7574,939
11.3627,73.8186,939
9.38462,73.5235,939
9.36344,71.5237,939
8.44589,69.7465,939
10.441,69.6068,939
11.8119,68.1506,939
10.7568,66.4515,939
12.5804,65.6304,939
12.0506,63.7018,939
11,62,939
10.4773,59.2159,939
11.0256,57.2925,939
12.881,56.5458,939
11.8723,54.8187,939
10.2621,53.6325,939
9.32482,51.8657,939
10.533,50.2719,939
9.74392,48.4341,939
10.9792,46.8612,939
10.7267,44.8772,939
9.3601,43.4169,939
11.2473,42.7549,939
10.2481,41.0223,939
11.3903,39.3806,939
12.9759,38.1615,939
13.4558,36.22,939
11.9421,34.9128,939
10.3875,33.6545,939
8.7258,32.5416,939
10,31,939
11.9361,28.8933,939
12.8613,27.1201,939
10.9296,26.6021,939
9.97917,24.8424,939
10.0019,22.8425,939
8.03141,22.4999,939
6.3001,21.4986,939
4.90335,20.0672,939
4.0225,18.2716,939
4.94863,16.4989,939
2.99926,16.0518,939
3.95235,14.2935,939
2.15761,13.4109,939
2.66634,11.4767,939
2.09181,9.56098,939
1.93345,7.56726,939
3.44312,6.25543,939
5,5,939
44,65,940
45,66,940
45.6951,66.7012,940
47.6681,67.0287,940
47.7093,65.0291,940
48.5506,63.2146,940
47.7657,61.3751,940
46.0743,60.3078,940
44.2702,61.1712,940
43.931,59.2001,940
43.5559,57.2356,940
41.8343,56.2178,940
43.2794,54.8352,940
42.5222,52.984,940
42.2905,50.9975,940
42.2039,48.9994,940
43.205,47.268,940
41.3109,46.6257,940
40.342,44.8761,940
40.1611,42.8843,940
38.2987,43.6132,940
38.5445,41.6284,940
39.7241,40.0133,940
38.9947,38.1511,940
36.996,38.2249,940
35.1559,39.0085,940
33.7328,40.4137,940
31.7561,40.1093,940
29.9535,40.9758,940
30.23,38.995,940
29.9431,37.0157,940
30.1286,35.0243,940
30.0099,33.0278,940
28.0724,33.5239,940
28.0923,35.5238,940
26.1958,36.1587,940
26.0375,34.165,940
24.3831,33.0411,940
23.0615,31.54,940
23.1382,29.5414,940
23.7005,27.6221,940
21.7685,28.1389,940
19.9424,28.9547,940
18.0006,29.4336,940
16.1118,28.7759,940
14.1142,28.6791,940
12.8613,27.1201,940
10.9296,26.6021,940
9.97917,24.8424,940
10.0019,22.8425,940
8.03141,22.4999,940
6.3001,21.4986,940
4.90335,20.0672,940
4.0225,18.2716,940
4.94863,16.4989,940
2.99926,16.0518,940
3.95235,14.2935,940
2.15761,13.4109,940
2.66634,11.4767,940
2.09181,9.56098,940
1.93345,7.56726,940
3.44312,6.25543,940
5,5,940
62.0896,66.1909,941
60.4466,65.0505,941
